IDEPT,ISDEPT,ICLAS,ISCLAS,ISTORE,RANK,STORE,IMFGR,MFC,INUMBR,IDESCR,ISTYPE,iPhone,EOL,ICUCST,IBHAND,IBPOOQ,IBTOOQ,DC,AVAILABLE,Sugg,To Order,AVLST3WKSL,AVLST8WKSL,IBWKCR,IBWK01,IBWK02,IBWK03,IBWK04,IBWK05,IBWK06,IBWK07,IBWK08,IVNDP#,IRLSDT
7,74,740,103,5401,A,Georgian Mall,670,Cesium,1394498,SM GALAXY S II SKIN PURPLE,1,,,4.99,0,1,0,0,1,2,2,0.7,0.3,0,1,1,0,0,0,0,0,0,GZSAGS2LTSKIN2,111221
7,74,740,103,5419,TEST,Conestoga Mall,670,Cesium,1394498,SM GALAXY S II SKIN PURPLE,1,,,4.99,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,GZSAGS2LTSKIN2,111221
7,74,740,103,5655,TEST,Sherwood Park Mall,670,Cesium,1394498,SM GALAXY S II SKIN PURPLE,1,,,4.99,0,0,0,0,0,1,2,0.3,0.3,0,1,0,0,0,1,0,0,0,GZSAGS2LTSKIN2,111221
7,74,740,103,325,A,Victoria Park,670,Cesium,1394499,SM GALAXY S II SKIN SMOKE,1,,,4.99,1,0,0,0,1,2,2,0.7,0.5,0,1,1,0,0,0,1,0,1,GZSAGS2LTSKIN1,111221
7,74,740,103,373,A,Thickson,670,Cesium,1394499,SM GALAXY S II SKIN SMOKE,1,,,4.99,0,2,0,0,2,1,2,0.7,0.8,0,1,1,0,1,1,1,0,1,GZSAGS2LTSKIN1,111221
7,74,740,103,394,B,Stittsville,670,Cesium,1394499,SM GALAXY S II SKIN SMOKE,1,,,4.99,2,0,0,0,2,1,2,0.7,0.4,0,1,1,0,0,0,1,0,0,GZSAGS2LTSKIN1,111221
7,74,740,103,431,A,St. Thomas,670,Cesium,1394499,SM GALAXY S II SKIN SMOKE,1,,,4.99,0,2,0,0,2,1,2,0.7,0.4,0,2,0,0,0,1,0,0,0,GZSAGS2LTSKIN1,111221
7,74,740,103,479,A,Highland Hills,670,Cesium,1394499,SM GALAXY S II SKIN SMOKE,1,,,4.99,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,GZSAGS2LTSKIN1,111221
7,74,740,103,5173,B,Oromocto,670,Cesium,1394499,SM GALAXY S II SKIN SMOKE,1,,,4.99,1,0,0,0,1,2,2,0.7,0.6,0,2,0,0,0,1,0,1,1,GZSAGS2LTSKIN1,111221
7,74,740,103,5274,TEST,Fairview Pointe Claire,670,Cesium,1394499,SM GALAXY S II SKIN SMOKE,1,,,4.99,2,0,0,0,2,1,2,0.7,0.8,0,1,1,0,1,1,0,1,1,GZSAGS2LTSKIN1,111221
7,74,740,103,5430,TEST,Scarborough Towne Centre,670,Cesium,1394499,SM GALAXY S II SKIN SMOKE,1,,,4.99,2,0,0,0,2,1,2,0.7,0.5,0,1,1,0,0,0,0,1,1,GZSAGS2LTSKIN1,111221
7,74,740,103,5465,B-KIOSK,Bayshore Shopping Centre (K),670,Cesium,1394499,SM GALAXY S II SKIN SMOKE,1,,,4.99,0,2,0,0,2,1,2,0.7,0.4,0,1,1,0,0,1,0,0,0,GZSAGS2LTSKIN1,111221
7,74,740,103,5490,B,Taunton ,670,Cesium,1394499,SM GALAXY S II SKIN SMOKE,1,,,4.99,-2,3,0,0,1,2,2,0.7,0.4,0,1,1,0,0,0,1,0,0,GZSAGS2LTSKIN1,111221
7,74,740,103,5413,A,Oakville Place,100,Nokia,1394672,NK LUMIA 900 SKIN BLACK,1,,,4.18,0,0,0,12,0,3,3,0.7,0.4,0,2,0,0,0,0,0,1,0,02732J0,120329
7,74,740,103,322,A,Port Union,670,Cesium,1394788,NK LUMIA 710 SKIN PURPLE,1,,,5.26,1,0,0,2,1,2,2,0.7,0.3,0,1,1,0,0,0,0,0,0,GZNOLU710SKIN2,120123
7,74,740,103,331,B,Danforth,670,Cesium,1394788,NK LUMIA 710 SKIN PURPLE,1,,,5.26,1,0,0,2,1,2,2,0.7,0.4,0,1,0,1,0,0,0,1,0,GZNOLU710SKIN2,120123
7,74,740,103,5615,B,Deerfoot Mall,670,Cesium,1394788,NK LUMIA 710 SKIN PURPLE,1,,,5.26,1,0,0,2,1,2,2,0.7,0.4,0,1,0,1,0,1,0,0,0,GZNOLU710SKIN2,120123
7,74,740,112,479,A,Highland Hills,790,Cesium,1395559,NK LUMIA 710 BG SCREEN PRTCTR,1,,,8.24,0,0,0,2,0,3,3,0.7,0.3,0,2,0,0,0,0,0,0,0,BZHNL70112,120209
7,74,740,112,5272,A,Montreal Eaton Centre,790,Cesium,1395559,NK LUMIA 710 BG SCREEN PRTCTR,1,,,8.24,1,0,0,2,1,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,BZHNL70112,120209
7,74,740,103,399,TEST,Bay Street,670,Cesium,1395560,SUPERPHONE LEATHER POUCH,1,,,8.36,0,0,0,3,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,GZSPHLCASE1,120209
7,74,740,103,5430,TEST,Scarborough Towne Centre,670,Cesium,1395560,SUPERPHONE LEATHER POUCH,1,,,8.36,0,0,0,3,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,GZSPHLCASE1,120209
7,74,740,103,386,TEST,York Mills,700,Microcel,1395776,SM GALAXY NOTE FLIP COVER BRWN,1,,,14.59,0,2,0,9,2,1,2,0.7,0.4,0,1,1,0,0,0,1,0,0,LCA7000BR,120306
7,74,740,103,5272,A,Montreal Eaton Centre,700,Microcel,1395776,SM GALAXY NOTE FLIP COVER BRWN,1,,,14.59,2,0,0,9,2,1,2,1,0.8,1,0,2,1,0,2,0,1,0,LCA7000BR,120306
7,74,740,103,5392,A,Shoppers World Brampton,700,Microcel,1395776,SM GALAXY NOTE FLIP COVER BRWN,1,,,14.59,1,0,0,9,1,2,2,0.7,0.3,0,1,1,0,0,0,0,0,0,LCA7000BR,120306
7,74,740,103,5408,B,Centre Mall,700,Microcel,1395776,SM GALAXY NOTE FLIP COVER BRWN,1,,,14.59,0,0,0,9,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,LCA7000BR,120306
7,74,740,103,5610,TEST,Market Mall,700,Microcel,1395776,SM GALAXY NOTE FLIP COVER BRWN,1,,,14.59,0,2,0,9,2,1,2,0.7,0.5,1,0,1,1,0,0,2,0,0,LCA7000BR,120306
7,74,740,103,5617,A,Cross Iron Mills,700,Microcel,1395776,SM GALAXY NOTE FLIP COVER BRWN,1,,,14.59,0,0,0,9,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,LCA7000BR,120306
7,74,743,103,313,A,South Common,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,2,0,0,2,1,2,1,0.4,0,2,1,0,0,0,0,0,0,EFC1C9NBECCAN,120309
7,74,743,103,348,A,Belsize ,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,0,0,0,0,3,3,0.7,0.3,0,1,1,0,0,0,0,0,0,EFC1C9NBECCAN,120309
7,74,743,103,368,A,Major Mac,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,2,0,0,2,1,2,1,0.5,0,1,1,1,0,0,0,1,0,EFC1C9NBECCAN,120309
7,74,743,103,399,TEST,Bay Street,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,0,0,0,0,3,3,1,0.5,0,3,0,0,0,0,1,0,0,EFC1C9NBECCAN,120309
7,74,743,103,420,B,Trenton,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,2,0,0,2,1,2,0.7,0.3,0,2,0,0,0,0,0,0,0,EFC1C9NBECCAN,120309
7,74,743,103,430,B,Barrhaven,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,0,0,0,0,3,3,0.7,0.4,0,1,0,1,0,0,0,0,1,EFC1C9NBECCAN,120309
7,74,743,103,431,A,St. Thomas,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,0,0,0,0,3,3,0.7,0.3,0,1,1,0,0,0,0,0,0,EFC1C9NBECCAN,120309
7,74,743,103,439,B,Wonderland,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,0,0,0,0,3,3,0.7,0.3,0,1,1,0,0,0,0,0,0,EFC1C9NBECCAN,120309
7,74,743,103,752,B,Shaugnessy,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,EFC1C9NBECCAN,120309
7,74,743,103,5254,A,Carrefour Angrignon,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,0,0,0,0,3,3,0.7,0.4,0,1,1,0,0,0,1,0,0,EFC1C9NBECCAN,120309
7,74,743,103,5265,A,Carrefour Laval,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,-1,1,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,EFC1C9NBECCAN,120309
7,74,743,103,5374,B,Terry Fox,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,0,0,0,0,1,2,0.3,0.3,0,1,0,0,1,0,0,0,0,EFC1C9NBECCAN,120309
7,74,743,103,5390,A-KIOSK,Bramalea City Centre (K),701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,3,0,0,3,1,2,1.3,0.5,0,2,0,2,0,0,0,0,0,EFC1C9NBECCAN,120309
7,74,743,103,5413,A,Oakville Place,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,0,0,0,0,3,3,0.7,0.3,0,2,0,0,0,0,0,0,0,EFC1C9NBECCAN,120309
7,74,743,103,5438,A,Royal Bank Plaza,701,Cesium,1395804,SM GALAXY TAB 8.9 BOOK COVER,1,,,32.98,0,0,0,0,0,3,3,1,0.4,0,2,0,1,0,0,0,0,0,EFC1C9NBECCAN,120309
7,74,743,112,474,A,North Newmarket,880,Microcel,1395808,SM GALAXY TAB 8.9 SCRN PRTCTR,1,,,9.79,1,0,0,2,1,2,2,0.7,0.4,0,1,1,0,0,1,0,0,0,SAMSTAB89,120309
7,74,743,112,686,B,Franklin,880,Microcel,1395808,SM GALAXY TAB 8.9 SCRN PRTCTR,1,,,9.79,0,0,0,2,0,1,2,0.3,0.3,0,1,0,0,1,0,0,0,0,SAMSTAB89,120309
7,74,743,112,5269,A,Les Galeries de Granby,880,Microcel,1395808,SM GALAXY TAB 8.9 SCRN PRTCTR,1,,,9.79,0,0,0,2,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,SAMSTAB89,120309
7,74,743,112,5377,A,Big Bay,880,Microcel,1395808,SM GALAXY TAB 8.9 SCRN PRTCTR,1,,,9.79,0,0,0,2,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,SAMSTAB89,120309
7,74,743,112,5390,A-KIOSK,Bramalea City Centre (K),880,Microcel,1395808,SM GALAXY TAB 8.9 SCRN PRTCTR,1,,,9.79,0,0,0,2,0,3,3,0.7,0.3,0,2,0,0,0,0,0,0,0,SAMSTAB89,120309
7,74,743,112,5410,A,Markville Shopping Centre,880,Microcel,1395808,SM GALAXY TAB 8.9 SCRN PRTCTR,1,,,9.79,0,0,0,2,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,SAMSTAB89,120309
7,74,743,112,5430,TEST,Scarborough Towne Centre,880,Microcel,1395808,SM GALAXY TAB 8.9 SCRN PRTCTR,1,,,9.79,1,0,0,2,1,3,3,1.3,0.9,0,4,0,0,1,1,0,0,1,SAMSTAB89,120309
7,74,743,112,5431,A,Exchange Tower,880,Microcel,1395808,SM GALAXY TAB 8.9 SCRN PRTCTR,1,,,9.79,1,0,0,2,1,2,2,0.7,0.4,0,1,0,1,0,0,1,0,0,SAMSTAB89,120309
7,74,740,103,399,TEST,Bay Street,100,Nokia,1395813,NK LUMIA 900 SKIN BLUE,1,,,4.18,1,0,0,9,1,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,02732J1,120329
7,74,740,103,5552,A,Lawson Heights,100,Nokia,1395813,NK LUMIA 900 SKIN BLUE,1,,,4.18,0,0,0,9,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,02732J1,120329
7,74,740,103,392,TEST,Clarkson ,604,Affinity,1395865,SM GALAXY RUGBY COVER BLACK,1,,,6.55,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,RSH5568STBK,120402
7,74,740,103,749,B,Peninsula Village,604,Affinity,1395865,SM GALAXY RUGBY COVER BLACK,1,,,6.55,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,RSH5568STBK,120402
7,74,740,103,5268,A,Centre Regional Chateauguay,604,Affinity,1395865,SM GALAXY RUGBY COVER BLACK,1,,,6.55,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,RSH5568STBK,120402
7,74,740,103,5402,A,Quinte Mall,604,Affinity,1395865,SM GALAXY RUGBY COVER BLACK,1,,,6.55,2,0,0,0,2,2,2,1.3,0.8,0,2,2,0,2,0,0,0,0,RSH5568STBK,120402
7,74,740,103,5441,A,White Oaks Mall,604,Affinity,1395865,SM GALAXY RUGBY COVER BLACK,1,,,6.55,0,0,0,0,0,3,3,1,0.4,0,2,1,0,0,0,0,0,0,RSH5568STBK,120402
7,74,740,112,403,A,Wellington,880,Microcel,1395871,SM GALAXY RUGBY SCREEN PRTCTR,1,,,6.51,1,0,0,0,1,3,3,1.3,0.5,1,1,2,1,0,0,0,0,0,SAMSS5690,120402
7,74,740,112,451,A,Woodstock,880,Microcel,1395871,SM GALAXY RUGBY SCREEN PRTCTR,1,,,6.51,2,0,0,0,2,1,2,1,1,0,3,0,0,1,3,0,1,0,SAMSS5690,120402
7,74,740,112,5373,A,Bowmanville,880,Microcel,1395871,SM GALAXY RUGBY SCREEN PRTCTR,1,,,6.51,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,SAMSS5690,120402
7,74,740,112,5402,A,Quinte Mall,880,Microcel,1395871,SM GALAXY RUGBY SCREEN PRTCTR,1,,,6.51,0,2,0,0,2,1,2,1,0.8,0,2,1,0,2,0,0,1,0,SAMSS5690,120402
7,74,740,112,5441,A,White Oaks Mall,880,Microcel,1395871,SM GALAXY RUGBY SCREEN PRTCTR,1,,,6.51,2,0,0,0,2,1,2,0.7,0.4,0,1,1,0,1,0,0,0,0,SAMSS5690,120402
7,74,740,103,5259,A,Carrefour du Nord,700,Microcel,1395910,SM GALAXY NOTE FLIP COVER ORNG,1,,,14.59,0,0,0,6,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,LCA7000OR,120409
7,74,740,103,5435,TEST,Toronto Eaton Centre,700,Microcel,1395910,SM GALAXY NOTE FLIP COVER ORNG,1,,,14.59,0,0,0,6,0,3,3,1,0.5,0,2,0,1,0,1,0,0,0,LCA7000OR,120409
7,74,740,103,5438,A,Royal Bank Plaza,700,Microcel,1395910,SM GALAXY NOTE FLIP COVER ORNG,1,,,14.59,0,0,0,6,0,3,3,0.7,0.3,0,1,1,0,0,0,0,0,0,LCA7000OR,120409
7,74,740,103,5617,A,Cross Iron Mills,700,Microcel,1395910,SM GALAXY NOTE FLIP COVER ORNG,1,,,14.59,1,0,0,6,1,2,2,0.7,0.4,0,1,0,1,0,0,0,1,0,LCA7000OR,120409
7,74,740,103,5404,TEST,Cambridge Centre,250,Cesium,1395991,HTC ONE X COVER WHITE,1,,,7.69,2,0,0,0,2,1,2,0.7,0.4,0,2,0,0,0,0,0,1,0,70H0056505M,120416
7,74,740,103,348,A,Belsize ,250,Cesium,1395994,HTC ONE X SILICONE SKIN BLACK,1,,,4.95,0,0,0,5,0,3,3,0.7,0.3,0,1,1,0,0,0,0,0,0,70H0056803M,120416
7,74,740,103,403,A,Wellington,250,Cesium,1395994,HTC ONE X SILICONE SKIN BLACK,1,,,4.95,0,0,0,5,0,1,2,0.3,0.3,1,0,0,1,0,1,0,0,0,70H0056803M,120416
7,74,740,103,5252,A-KIOSK,Les Prom St-Bruno (K),250,Cesium,1395994,HTC ONE X SILICONE SKIN BLACK,1,,,4.95,1,0,0,5,1,2,2,0.7,0.3,0,1,0,1,0,0,0,0,0,70H0056803M,120416
7,74,740,103,5404,TEST,Cambridge Centre,250,Cesium,1395994,HTC ONE X SILICONE SKIN BLACK,1,,,4.95,2,0,0,5,2,1,2,0.7,0.3,0,1,1,0,0,0,0,0,0,70H0056803M,120416
7,74,740,103,5465,B-KIOSK,Bayshore Shopping Centre (K),250,Cesium,1395994,HTC ONE X SILICONE SKIN BLACK,1,,,4.95,0,0,0,5,0,1,2,0.3,0.3,0,1,0,0,1,0,0,0,0,70H0056803M,120416
7,74,740,103,626,B,McKnight,250,Cesium,1395995,HTC ONE X SILICONE SKIN PINK,1,,,4.95,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,70H0056805M,120416
7,74,740,103,770,B,Quadra,250,Cesium,1395995,HTC ONE X SILICONE SKIN PINK,1,,,4.95,0,0,0,0,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,70H0056805M,120416
7,74,740,103,5260,A,Centre Valleyfield,250,Cesium,1395996,HTC ONE X TPU SKIN PURPLE,1,,,6.05,2,0,0,4,2,1,2,0.7,0.3,0,1,0,1,0,0,0,0,0,70H0056705M,120416
7,74,740,103,5612,TEST,Chinook Centre,250,Cesium,1395996,HTC ONE X TPU SKIN PURPLE,1,,,6.05,0,0,0,4,0,3,3,0.7,0.3,0,2,-1,1,0,0,0,0,0,70H0056705M,120416
7,74,740,112,427,A,Tillsonburg,880,Microcel,1396002,SM GALAXY Q SCREEN PROTECTOR,1,,,6.51,2,0,0,15,2,1,2,0.7,0.4,0,2,0,0,0,1,0,0,0,SAMST589,120418
7,74,740,112,451,A,Woodstock,880,Microcel,1396002,SM GALAXY Q SCREEN PROTECTOR,1,,,6.51,1,0,0,15,1,2,2,0.7,0.5,0,1,1,0,0,2,0,0,0,SAMST589,120418
7,74,740,112,467,B,Stratford,880,Microcel,1396002,SM GALAXY Q SCREEN PROTECTOR,1,,,6.51,1,0,0,15,1,2,2,0.7,0.4,0,1,0,1,0,1,0,0,0,SAMST589,120418
7,74,740,112,5252,A-KIOSK,Les Prom St-Bruno (K),880,Microcel,1396002,SM GALAXY Q SCREEN PROTECTOR,1,,,6.51,4,0,0,15,4,2,2,2,1,0,2,3,1,1,1,0,0,0,SAMST589,120418
7,74,740,112,404,A,Orillia,880,Microcel,1396023,NK LUMIA 900 SCREEN PROTECTOR,1,,,6.51,0,2,0,15,2,1,2,0.7,0.5,0,1,1,0,1,0,0,1,0,LUMIA900SP,120420
7,74,740,103,450,B,Ancaster,620,Affinity,1396078,HTC ONE X OTTERBOX COMMUTER,1,,,21.73,1,0,0,6,1,2,2,0.7,0.4,0,2,0,0,0,0,0,0,1,OBCM8131BKBK,120430
7,74,740,103,5415,A,Pen Centre,620,Affinity,1396078,HTC ONE X OTTERBOX COMMUTER,1,,,21.73,0,0,0,6,0,1,2,0.3,0.1,1,0,0,1,0,0,0,0,0,OBCM8131BKBK,120430
7,74,740,103,5475,A,Stouffville,620,Affinity,1396078,HTC ONE X OTTERBOX COMMUTER,1,,,21.73,2,0,0,6,2,1,2,0.7,0.4,0,1,0,1,0,0,0,1,0,OBCM8131BKBK,120430
7,74,740,103,5652,A,Kingsway Garden,620,Affinity,1396079,HTC ONE X OTTERBOX DEF BLACK,1,,,30.2,2,0,0,3,2,1,2,0.7,0.3,0,1,0,1,0,0,0,0,0,ORC8131BKBK,120430
7,74,740,103,752,B,Shaugnessy,620,Affinity,1396080,HTC ONE X OTTERBOX DEF GREY,1,,,30.2,0,0,0,4,0,1,2,0.3,0.1,0,1,0,0,0,0,0,0,0,ORC8131BKGR,120430
7,74,740,103,125,B,Grand Falls,620,Affinity,1396110,NK LUMIA 900 OTTERBOX COMMUTER,1,,,21.73,-2,0,0,3,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,OBCM2900BK,120504
7,74,740,103,368,A,Major Mac,620,Affinity,1396110,NK LUMIA 900 OTTERBOX COMMUTER,1,,,21.73,-1,0,0,3,-1,2,2,0.3,0.1,2,1,0,0,0,0,0,0,0,OBCM2900BK,120504
7,74,740,103,469,A,Woodroffe ,620,Affinity,1396110,NK LUMIA 900 OTTERBOX COMMUTER,1,,,21.73,0,0,0,3,0,3,3,0.7,0.4,0,1,0,1,0,0,1,0,0,OBCM2900BK,120504
7,74,740,103,5463,A,Place D'Orleans,620,Affinity,1396110,NK LUMIA 900 OTTERBOX COMMUTER,1,,,21.73,1,0,0,3,1,2,2,0.7,0.3,0,2,0,0,0,0,0,0,0,OBCM2900BK,120504
7,74,740,112,5257,A,Place Laurier,610,Cesium,1396185,LG OPTIMUS L7 ANTI-GLARE FILM,1,,,9.99,1,0,0,0,1,2,2,0.7,0.4,0,1,0,1,0,0,1,0,0,TRU981,120518
7,74,740,112,5418,A,Vaughan Mills,610,Cesium,1396185,LG OPTIMUS L7 ANTI-GLARE FILM,1,,,9.99,2,0,0,0,2,1,2,0.7,0.4,0,1,1,0,0,0,0,0,1,TRU981,120518
7,74,740,103,348,A,Belsize ,740,Cesium,1396187,LG OPTIMUS L7 INCIPIO FTHR BLK,1,,,10.44,0,0,0,2,0,3,3,0.7,0.3,0,2,0,0,0,0,0,0,0,LGL7FEATHBLK,120518
7,74,740,103,431,A,St. Thomas,740,Cesium,1396187,LG OPTIMUS L7 INCIPIO FTHR BLK,1,,,10.44,0,0,0,2,0,1,2,0.3,0.1,1,0,0,1,0,0,0,0,0,LGL7FEATHBLK,120518
7,74,740,103,5171,A,McAllister Place,740,Cesium,1396187,LG OPTIMUS L7 INCIPIO FTHR BLK,1,,,10.44,2,0,0,2,2,1,2,1,0.4,0,1,2,0,0,0,0,0,0,LGL7FEATHBLK,120518
7,74,740,103,5260,A,Centre Valleyfield,740,Cesium,1396187,LG OPTIMUS L7 INCIPIO FTHR BLK,1,,,10.44,0,0,0,2,0,3,3,0.7,0.3,0,2,0,0,0,0,0,0,0,LGL7FEATHBLK,120518
7,74,740,103,5402,A,Quinte Mall,740,Cesium,1396187,LG OPTIMUS L7 INCIPIO FTHR BLK,1,,,10.44,1,0,0,2,1,2,2,0.7,0.5,0,1,1,0,0,1,0,0,1,LGL7FEATHBLK,120518
7,74,740,103,5414,A,Oshawa Centre,740,Cesium,1396187,LG OPTIMUS L7 INCIPIO FTHR BLK,1,,,10.44,0,0,0,2,0,1,2,0.3,0.1,1,0,0,1,0,0,0,0,0,LGL7FEATHBLK,120518
7,74,740,103,5470,A,Devonshire Mall,740,Cesium,1396187,LG OPTIMUS L7 INCIPIO FTHR BLK,1,,,10.44,1,2,0,2,3,1,2,1.3,0.5,0,2,1,1,0,0,0,0,0,LGL7FEATHBLK,120518
7,74,740,103,5566,TEST,Polo Park,740,Cesium,1396187,LG OPTIMUS L7 INCIPIO FTHR BLK,1,,,10.44,2,0,0,2,2,1,2,0.7,0.4,0,1,1,0,0,0,0,0,1,LGL7FEATHBLK,120518
7,74,740,103,5401,A,Georgian Mall,740,Cesium,1396189,LG OPTIMUS L7 INCIPIO FTHR BLU,1,,,10.44,2,0,0,1,2,1,2,0.7,0.4,0,1,0,1,0,0,0,0,1,LGL7FEATHBLUE,120518
7,74,740,103,5417,TEST,Sudbury Centre,740,Cesium,1396189,LG OPTIMUS L7 INCIPIO FTHR BLU,1,,,10.44,0,0,0,1,0,3,3,1,0.8,1,2,1,0,0,1,1,1,0,LGL7FEATHBLUE,120518
7,74,740,103,5461,A,St Laurent Shopping Centre,670,Cesium,1396208,LG OPTIMUS L7 SKIN BLACK,1,,,4.99,1,0,0,0,1,2,2,0.7,0.3,0,1,1,0,0,0,0,0,0,GZLGL7SKIN1,120528
7,74,740,103,5470,A,Devonshire Mall,670,Cesium,1396208,LG OPTIMUS L7 SKIN BLACK,1,,,4.99,1,0,0,0,1,2,2,0.7,0.3,0,2,0,0,0,0,0,0,0,GZLGL7SKIN1,120528
7,74,740,103,5268,A,Centre Regional Chateauguay,670,Cesium,1396209,LG OPTIMUS L7 SKIN PURPLE,1,,,4.99,0,0,0,0,0,3,3,0.7,0.3,0,1,1,0,0,0,0,0,0,GZLGL7SKIN2,120528
7,74,740,112,311,B,Aurora,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,1,2,0,4,3,1,2,1.3,1.1,0,1,2,1,0,1,2,0,2,TRU989,120608
7,74,740,112,333,TEST,Campus ,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,0,5,0,4,5,1,2,1.7,1.1,2,3,2,0,0,0,1,3,0,TRU989,120608
7,74,740,112,347,B,Wellesley,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,2,3,0,4,5,1,2,2,0.9,0,3,2,1,0,1,0,0,0,TRU989,120608
7,74,740,112,348,A,Belsize ,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,0,0,0,4,0,9,9,2.7,1.3,3,6,0,2,0,0,0,1,1,TRU989,120608
7,74,740,112,359,B,Roseborough,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,1,2,0,4,3,3,3,1.7,0.9,0,3,1,1,1,0,0,0,1,TRU989,120608
7,74,740,112,384,A,Weston,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,0,5,0,4,5,1,2,1.7,1.8,2,2,3,0,2,0,0,4,3,TRU989,120608
7,74,740,112,389,A,Carville,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,1,3,0,4,4,2,2,2,1,0,2,4,0,0,0,0,0,2,TRU989,120608
7,74,740,112,392,TEST,Clarkson ,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,0,7,0,4,7,0,10,2,1.8,0,0,2,4,1,2,0,2,3,TRU989,120608
7,74,740,112,396,A,Westside,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,0,2,0,4,2,4,4,1.7,1.3,2,2,1,2,0,0,0,2,3,TRU989,120608
7,74,740,112,404,A,Orillia,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,1,2,0,4,3,1,2,1.3,0.5,0,2,1,1,0,0,0,0,0,TRU989,120608
7,74,740,112,422,A,Brantford,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,0,0,0,4,0,1,2,0.3,0.3,1,1,0,0,0,0,0,1,0,TRU989,120608
7,74,740,112,425,A,Ajax,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,2,0,0,4,2,2,2,1.3,0.9,1,3,0,1,0,0,0,0,3,TRU989,120608
7,74,740,112,427,A,Tillsonburg,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,2,0,0,4,2,1,2,1,0.5,0,3,0,0,0,0,0,0,1,TRU989,120608
7,74,740,112,430,B,Barrhaven,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,0,0,0,4,0,4,4,1.3,0.6,1,4,0,0,0,1,0,0,0,TRU989,120608
7,74,740,112,431,A,St. Thomas,610,Cesium,1396311,SM GALAXY S3 ANTI-GLARE FILM,1,,,9.99,0,0,0,4,0,4,4,1.3,0.9,2,2,2,0,2,0,0,1,0,TRU989,120608
